,Subject,manipulation,Manipulation,Stimulation,Session,VisualF,Response,StartTime
16,S12,Bi,Control,Sham,Post_2,Right,1,85.02949790004641
17,S12,Bi,Control,Sham,Post_2,Left,1,90.5930804000236
18,S12,Bi,Control,Sham,Post_2,Left,0,96.07374050002544
19,S12,Bi,Control,Sham,Post_2,Right,1,101.48771420004778
20,S12,Bi,Control,Sham,Post_2,Right,1,106.43486190005206
21,S12,Bi,Control,Sham,Post_2,Right,0,111.36601560004056
22,S12,Bi,Control,Sham,Post_2,Right,1,116.3809436999727
23,S12,Bi,Control,Sham,Post_2,Right,1,121.4109350000508
24,S12,Bi,Control,Sham,Post_2,Right,1,126.4748957999982
25,S12,Bi,Control,Sham,Post_2,Left,0,131.73871890013106
26,S12,Bi,Control,Sham,Post_2,Right,0,136.96961869997904
27,S12,Bi,Control,Sham,Post_2,Right,1,142.0500958999619
28,S12,Bi,Control,Sham,Post_2,Left,1,147.33141069998965
29,S12,Bi,Control,Sham,Post_2,Left,1,152.52832040004432
30,S12,Bi,Control,Sham,Post_2,Right,1,157.77566420007497
31,S12,Bi,Control,Sham,Post_2,Left,1,163.02283339994028
32,S12,Bi,Control,Sham,Post_2,Left,1,168.3200944000855
33,S12,Bi,Control,Sham,Post_2,Left,0,173.63378329994157
34,S12,Bi,Control,Sham,Post_2,Left,1,178.89829859999008
35,S12,Bi,Control,Sham,Post_2,Right,1,183.99579540011476
36,S12,Bi,Control,Sham,Post_2,Left,1,189.02608829992823
37,S12,Bi,Control,Sham,Post_2,Left,1,194.1901601999998
38,S12,Bi,Control,Sham,Post_2,Left,1,199.43731290008876
39,S12,Bi,Control,Sham,Post_2,Right,1,204.65159579995088
40,S12,Bi,Control,Sham,Post_2,Right,0,209.6991304999683
41,S12,Bi,Control,Sham,Post_2,Left,1,214.64646059996448
42,S12,Bi,Control,Sham,Post_2,Right,1,219.61040950007737
43,S12,Bi,Control,Sham,Post_2,Left,1,224.62439000001177
44,S12,Bi,Control,Sham,Post_2,Right,1,229.60556089994495
45,S12,Bi,Control,Sham,Post_2,Right,0,234.85276879998852
46,S12,Bi,Control,Sham,Post_2,Left,1,242.01996059995145
47,S12,Bi,Control,Sham,Post_2,Right,0,247.32960549998097
48,S12,Bi,Control,Sham,Post_2,Right,1,252.593653799966
49,S12,Bi,Control,Sham,Post_2,Left,1,257.7576274999883
50,S12,Bi,Control,Sham,Post_2,Left,0,262.7715763000306
51,S12,Bi,Control,Sham,Post_2,Left,1,267.8354513000231
52,S12,Bi,Control,Sham,Post_2,Right,1,277.81398109998554
53,S12,Bi,Control,Sham,Post_2,Left,1,282.94473650003783
54,S12,Bi,Control,Sham,Post_2,Left,1,288.1918560001068
55,S12,Bi,Control,Sham,Post_2,Right,1,293.1395400001202
56,S12,Bi,Control,Sham,Post_2,Right,0,298.2034748001024
57,S12,Bi,Control,Sham,Post_2,Left,1,303.20110090007074
58,S12,Bi,Control,Sham,Post_2,Right,1,308.51475630002096
59,S12,Bi,Control,Sham,Post_2,Left,0,313.562456500018
60,S12,Bi,Control,Sham,Post_2,Right,0,318.5432855999097
61,S12,Bi,Control,Sham,Post_2,Left,1,323.5572363999672
62,S12,Bi,Control,Sham,Post_2,Right,0,328.4879175000824
63,S12,Bi,Control,Sham,Post_2,Right,0,333.61865999992006
64,S12,Bi,Control,Sham,Post_2,Left,1,338.66608200012706
65,S12,Bi,Control,Sham,Post_2,Left,0,343.8470111999195
66,S12,Bi,Control,Sham,Post_2,Left,1,348.81100909993984
67,S12,Bi,Control,Sham,Post_2,Left,1,353.95805489993654
68,S12,Bi,Control,Sham,Post_2,Left,1,359.10585259995423
69,S12,Bi,Control,Sham,Post_2,Right,1,364.3529970999807
70,S12,Bi,Control,Sham,Post_2,Right,1,369.2670934000053
71,S12,Bi,Control,Sham,Post_2,Left,1,374.2811062000692
72,S12,Bi,Control,Sham,Post_2,Right,1,379.7284683000762
73,S12,Bi,Control,Sham,Post_2,Right,1,384.90915250009857
74,S12,Bi,Control,Sham,Post_2,Right,1,390.0231254999526
75,S12,Bi,Control,Sham,Post_2,Left,1,395.3203908000141
76,S12,Bi,Control,Sham,Post_2,Right,0,400.3679182000924
77,S12,Bi,Control,Sham,Post_2,Right,0,405.44838810013607
78,S12,Bi,Control,Sham,Post_2,Right,0,410.3960367001128
79,S12,Bi,Control,Sham,Post_2,Left,1,415.5766666000709
80,S12,Bi,Control,Sham,Post_2,Right,0,420.6574172000401
81,S12,Bi,Control,Sham,Post_2,Left,1,425.8378856999334
82,S12,Bi,Control,Sham,Post_2,Left,1,431.0854984000325
83,S12,Bi,Control,Sham,Post_2,Right,1,436.2827234000433
84,S12,Bi,Control,Sham,Post_2,Right,0,441.48008050001226
85,S12,Bi,Control,Sham,Post_2,Left,1,446.7620365999173
86,S12,Bi,Control,Sham,Post_2,Right,0,451.8080019999761
87,S12,Bi,Control,Sham,Post_2,Left,0,456.9221550999209
88,S12,Bi,Control,Sham,Post_2,Right,0,461.986197500024
89,S12,Bi,Control,Sham,Post_2,Left,0,467.9165000999346
90,S12,Bi,Control,Sham,Post_2,Left,1,473.13069569994695
91,S12,Bi,Control,Sham,Post_2,Left,1,478.6945162999909
92,S12,Bi,Control,Sham,Post_2,Left,1,484.3249002001248
93,S12,Bi,Control,Sham,Post_2,Left,1,489.5555348000489
94,S12,Bi,Control,Sham,Post_2,Left,1,494.7694061000366
95,S12,Bi,Control,Sham,Post_2,Left,0,499.93351240013726
96,S12,Bi,Control,Sham,Post_2,Right,1,505.0809883000329
97,S12,Bi,Control,Sham,Post_2,Right,0,509.9783996001352
98,S12,Bi,Control,Sham,Post_2,Right,0,514.9589686000254
99,S12,Bi,Control,Sham,Post_2,Left,1,519.9733852001373
100,S12,Bi,Control,Sham,Post_2,Right,1,525.1870758000296
101,S12,Bi,Control,Sham,Post_2,Right,1,530.5511209000833
102,S12,Bi,Control,Sham,Post_2,Left,0,535.7150862000417
103,S12,Bi,Control,Sham,Post_2,Left,1,540.9123815000057
104,S12,Bi,Control,Sham,Post_2,Right,1,545.8433715999126
105,S12,Bi,Control,Sham,Post_2,Right,1,551.0241191999521
106,S12,Bi,Control,Sham,Post_2,Left,0,556.3046025999356
107,S12,Bi,Control,Sham,Post_2,Right,0,561.435267199995
108,S12,Bi,Control,Sham,Post_2,Right,1,568.5360199001152
109,S12,Bi,Control,Sham,Post_2,Left,0,573.5456823999994
110,S12,Bi,Control,Sham,Post_2,Right,1,578.4597362999339
111,S12,Bi,Control,Sham,Post_2,Left,1,583.473798800027
112,S12,Bi,Control,Sham,Post_2,Left,1,588.9713024999946
113,S12,Bi,Control,Sham,Post_2,Left,1,594.2518130000681
114,S12,Bi,Control,Sham,Post_2,Left,0,599.4990838000085
0,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,1.3699987903237345e-05
1,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,5.224153099989053
2,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,10.454587399959564
3,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,15.868647399998736
4,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,21.082643900008406
5,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,26.429870199994184
6,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,31.627218499954324
7,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,37.10764639999252
8,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,42.271729499974754
9,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,47.45235039998079
10,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,52.58326230000239
11,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,57.91515359998448
12,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,63.19539869995788
13,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,68.52446379995672
14,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,74.50538960000267
15,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,79.91904159996193
16,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,85.18292789999396
17,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,90.73019819997717
18,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,95.97759189998033
19,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,101.25797169998988
20,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,106.43890690000262
21,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,111.785946399963
22,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,116.9667458999902
23,S13,UL,Ignored Visual Field,Sham,Post_2,Right,0,122.33051339996746
24,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,128.1952097999747
25,S13,UL,Ignored Visual Field,Sham,Post_2,Right,0,133.3581988000078
26,S13,UL,Ignored Visual Field,Sham,Post_2,Right,0,139.0220361999818
27,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,145.36874819995137
28,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,150.58283539995318
29,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,155.84689879999496
30,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,161.010815799993
31,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,166.1915702999686
32,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,172.4608660999802
33,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,178.0353616999928
34,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,183.31607229996007
35,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,188.33031359995948
36,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,193.7941578999744
37,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,199.05796030000784
38,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,204.28877069999
39,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,209.58579939999615
40,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,214.7000344999833
41,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,220.13046879996543
42,S13,UL,Ignored Visual Field,Sham,Post_2,Right,0,225.8609324999852
43,S13,UL,Ignored Visual Field,Sham,Post_2,Right,0,230.9915928999544
44,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,236.4055842999951
45,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,241.70272279996425
46,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,246.9834797999938
47,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,252.2308218999533
48,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,257.5447988999658
49,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,262.82529439998325
50,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,268.62232540000696
51,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,273.9362392000039
52,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,279.0669220999698
53,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,284.56407339998987
54,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,293.2597259999602
55,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,298.55694729997776
56,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,303.9375224999967
57,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,311.6835052999668
58,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,318.26356699998723
59,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,326.5426413999521
60,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,331.9731436999864
61,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,337.35393019998446
62,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,342.63440379995154
63,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,348.0315780999954
64,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,353.46212290000403
65,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,361.10812910000095
66,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,366.5220498999697
67,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,372.0858111999696
68,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,377.3666980999988
69,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,382.84708410000894
70,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,388.29423820000375
71,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,393.67477359995246
72,S13,UL,Ignored Visual Field,Sham,Post_2,Right,0,399.2553428999963
73,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,405.55206600000383
74,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,410.9329870999791
75,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,416.2965534999967
76,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,423.443050300004
77,S13,UL,Ignored Visual Field,Sham,Post_2,Right,0,431.888598599995
78,S13,UL,Ignored Visual Field,Sham,Post_2,Right,0,437.0526062999852
79,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,443.6992608999717
80,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,451.7824913999648
81,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,460.0407471999642
82,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,465.7545593999676
83,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,471.2016861999873
84,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,476.5990158999921
85,S13,UL,Ignored Visual Field,Sham,Post_2,Right,0,481.8463874000008
86,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,491.1584452999523
87,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,497.3717286000028
88,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,502.7023401999613
89,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,508.2659568999661
90,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,514.8460688999621
91,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,520.8763403999619
92,S13,UL,Ignored Visual Field,Sham,Post_2,Right,0,526.290179100004
93,S13,UL,Ignored Visual Field,Sham,Post_2,Right,0,531.6374503999832
94,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,537.2177151999786
95,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,542.4318548999727
96,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,547.8291313999798
97,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,553.2097502999823
98,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,560.776611499954
99,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,568.1519705999526
100,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,579.779277900001
101,S13,UL,Ignored Visual Field,Sham,Post_2,Right,1,584.9433825999731
102,S13,UL,Attended Visual Field,Sham,Post_2,Left,0,590.4903507999843
103,S13,UL,Attended Visual Field,Sham,Post_2,Left,1,596.1542240999988
0,S14,Bi,Control,Sham,Post_2,Right,0,2.130000211764127e-05
1,S14,Bi,Control,Sham,Post_2,Left,0,5.140714200002549
2,S14,Bi,Control,Sham,Post_2,Left,1,10.454564000003302
3,S14,Bi,Control,Sham,Post_2,Right,1,15.701923200002057
4,S14,Bi,Control,Sham,Post_2,Right,0,21.015858100003243
5,S14,Bi,Control,Sham,Post_2,Right,1,26.279845800003383
6,S14,Bi,Control,Sham,Post_2,Right,1,31.54395450000084
7,S14,Bi,Control,Sham,Post_2,Left,0,36.60776160000023
8,S14,Bi,Control,Sham,Post_2,Left,0,41.78844890000255
9,S14,Bi,Control,Sham,Post_2,Left,0,46.98604960000012
10,S14,Bi,Control,Sham,Post_2,Right,1,52.349874800002
11,S14,Bi,Control,Sham,Post_2,Left,1,58.44666670000152
12,S14,Bi,Control,Sham,Post_2,Right,1,63.72734560000026
13,S14,Bi,Control,Sham,Post_2,Right,1,69.15804730000309
14,S14,Bi,Control,Sham,Post_2,Right,1,74.20552400000088
15,S14,Bi,Control,Sham,Post_2,Right,1,79.45268490000308
16,S14,Bi,Control,Sham,Post_2,Right,1,86.12037840000266
17,S14,Bi,Control,Sham,Post_2,Right,1,91.44649950000166
18,S14,Bi,Control,Sham,Post_2,Left,1,96.56072180000048
19,S14,Bi,Control,Sham,Post_2,Right,1,102.04122490000007
20,S14,Bi,Control,Sham,Post_2,Right,1,107.35509860000091
21,S14,Bi,Control,Sham,Post_2,Left,0,112.75214100000083
22,S14,Bi,Control,Sham,Post_2,Right,0,118.23264350000318
23,S14,Bi,Control,Sham,Post_2,Right,1,123.41363640000054
24,S14,Bi,Control,Sham,Post_2,Right,1,128.66084650000266
25,S14,Bi,Control,Sham,Post_2,Right,1,133.89153630000146
26,S14,Bi,Control,Sham,Post_2,Right,1,139.47220180000295
27,S14,Bi,Control,Sham,Post_2,Left,0,144.68602180000016
28,S14,Bi,Control,Sham,Post_2,Left,0,149.81655810000302
29,S14,Bi,Control,Sham,Post_2,Right,1,155.24715020000076
30,S14,Bi,Control,Sham,Post_2,Left,0,160.89451680000275
31,S14,Bi,Control,Sham,Post_2,Right,1,166.39191680000295
32,S14,Bi,Control,Sham,Post_2,Left,1,171.70552190000308
33,S14,Bi,Control,Sham,Post_2,Left,0,176.93627560000095
34,S14,Bi,Control,Sham,Post_2,Left,1,184.00508360000092
35,S14,Bi,Control,Sham,Post_2,Left,1,189.2633096999998
36,S14,Bi,Control,Sham,Post_2,Left,0,194.36065280000184
37,S14,Bi,Control,Sham,Post_2,Right,1,199.69131400000333
38,S14,Bi,Control,Sham,Post_2,Left,1,205.2217428000004
39,S14,Bi,Control,Sham,Post_2,Right,1,210.56907750000028
40,S14,Bi,Control,Sham,Post_2,Right,1,215.76646299999996
41,S14,Bi,Control,Sham,Post_2,Left,1,222.7673257000024
42,S14,Bi,Control,Sham,Post_2,Left,1,229.6305277000029
43,S14,Bi,Control,Sham,Post_2,Right,0,236.3767955000003
44,S14,Bi,Control,Sham,Post_2,Left,0,241.6197777000016
45,S14,Bi,Control,Sham,Post_2,Right,1,246.8005237000034
46,S14,Bi,Control,Sham,Post_2,Left,1,252.09767310000095
47,S14,Bi,Control,Sham,Post_2,Right,1,257.32839570000215
48,S14,Bi,Control,Sham,Post_2,Left,1,262.44256529999984
49,S14,Bi,Control,Sham,Post_2,Left,0,267.6069439000021
50,S14,Bi,Control,Sham,Post_2,Right,1,273.0538351000032
51,S14,Bi,Control,Sham,Post_2,Left,1,278.3676574000019
52,S14,Bi,Control,Sham,Post_2,Left,0,283.515277100003
53,S14,Bi,Control,Sham,Post_2,Right,1,288.679343900003
54,S14,Bi,Control,Sham,Post_2,Right,1,293.89407490000303
55,S14,Bi,Control,Sham,Post_2,Left,0,301.7557046000002
56,S14,Bi,Control,Sham,Post_2,Left,1,307.63651030000256
57,S14,Bi,Control,Sham,Post_2,Right,1,313.2999399
58,S14,Bi,Control,Sham,Post_2,Right,0,320.40049870000075
59,S14,Bi,Control,Sham,Post_2,Right,0,326.6140509000033
60,S14,Bi,Control,Sham,Post_2,Left,1,332.1570883000022
61,S14,Bi,Control,Sham,Post_2,Right,1,337.2543719000023
62,S14,Bi,Control,Sham,Post_2,Left,0,342.75167740000325
63,S14,Bi,Control,Sham,Post_2,Right,1,348.0823194000004
64,S14,Bi,Control,Sham,Post_2,Left,1,353.1795531000025
65,S14,Bi,Control,Sham,Post_2,Left,0,358.4934549999998
66,S14,Bi,Control,Sham,Post_2,Left,0,364.19054280000273
67,S14,Bi,Control,Sham,Post_2,Right,1,369.8045268000024
68,S14,Bi,Control,Sham,Post_2,Left,1,381.83600710000246
69,S14,Bi,Control,Sham,Post_2,Right,0,387.1954102000018
70,S14,Bi,Control,Sham,Post_2,Right,1,392.5428729000014
71,S14,Bi,Control,Sham,Post_2,Left,1,397.7567491000009
72,S14,Bi,Control,Sham,Post_2,Left,1,403.0707586000026
73,S14,Bi,Control,Sham,Post_2,Right,1,408.1513995000023
74,S14,Bi,Control,Sham,Post_2,Left,0,416.4806248000023
75,S14,Bi,Control,Sham,Post_2,Right,1,422.0945803000032
76,S14,Bi,Control,Sham,Post_2,Right,1,427.3253807000001
77,S14,Bi,Control,Sham,Post_2,Left,1,432.55582790000335
78,S14,Bi,Control,Sham,Post_2,Right,1,439.7230900000032
79,S14,Bi,Control,Sham,Post_2,Left,0,447.0692809000029
80,S14,Bi,Control,Sham,Post_2,Right,1,460.3584957000021
81,S14,Bi,Control,Sham,Post_2,Right,1,470.6070645
82,S14,Bi,Control,Sham,Post_2,Right,1,475.8005361000032
83,S14,Bi,Control,Sham,Post_2,Left,0,482.93409600000086
84,S14,Bi,Control,Sham,Post_2,Left,1,495.54453680000006
85,S14,Bi,Control,Sham,Post_2,Right,1,501.0042816000023
86,S14,Bi,Control,Sham,Post_2,Left,1,512.4359119000001
87,S14,Bi,Control,Sham,Post_2,Right,1,520.1942217000033
88,S14,Bi,Control,Sham,Post_2,Left,1,525.1084729000031
89,S14,Bi,Control,Sham,Post_2,Right,1,530.8556023000019
90,S14,Bi,Control,Sham,Post_2,Right,1,535.8696221000027
91,S14,Bi,Control,Sham,Post_2,Right,1,547.7023442000027
92,S14,Bi,Control,Sham,Post_2,Left,1,552.9110300000029
93,S14,Bi,Control,Sham,Post_2,Right,1,558.0749913
94,S14,Bi,Control,Sham,Post_2,Right,1,563.1724717000034
95,S14,Bi,Control,Sham,Post_2,Right,1,574.0376524000021
96,S14,Bi,Control,Sham,Post_2,Left,1,579.247417300001
97,S14,Bi,Control,Sham,Post_2,Left,1,584.3616298000015
98,S14,Bi,Control,Sham,Post_2,Right,0,591.2790599
99,S14,Bi,Control,Sham,Post_2,Left,1,596.4553790999998
0,S15,UL,Attended Visual Field,Sham,Post_2,Left,0,1.68999977177009e-05
1,S15,UL,Attended Visual Field,Sham,Post_2,Left,0,5.414445299989893
2,S15,UL,Ignored Visual Field,Sham,Post_2,Right,0,10.56173499999568
3,S15,UL,Ignored Visual Field,Sham,Post_2,Right,0,15.942516999988584
4,S15,UL,Ignored Visual Field,Sham,Post_2,Right,0,21.173074199992698
5,S15,UL,Attended Visual Field,Sham,Post_2,Left,0,26.487062599990168
6,S15,UL,Ignored Visual Field,Sham,Post_2,Right,1,32.450731899996754
7,S15,UL,Attended Visual Field,Sham,Post_2,Left,1,37.63131749999593
8,S15,UL,Ignored Visual Field,Sham,Post_2,Right,1,42.79536969999026
9,S15,UL,Ignored Visual Field,Sham,Post_2,Right,1,48.00938939998741
10,S15,UL,Attended Visual Field,Sham,Post_2,Left,1,53.20635480000056
11,S15,UL,Attended Visual Field,Sham,Post_2,Left,1,58.30411119999189
